Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Street,City,County,State,Timezone,Airport_Code,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Clearance_Time(hr),Clearance_Class
2,2020-12-03 21:19:40,2020-12-04 03:42:00,33.954644,-84.125395,1.409,GA-403 S,Duluth,Gwinnett,GA,US/Eastern,KLZU,46.0,46.0,71.0,29.12,10.0,E,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,6.372222222222222,Long
2,2019-06-06 03:08:55,2019-06-06 11:15:00,44.308328,-121.1724,0.176, N Highway 97,Redmond,Deschutes,OR,US/Pacific,KRDM,50.0,50.0,86.0,26.77,10.0,ESE,5.0,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,8.10138888888889,Long
2,2020-11-04 13:23:00,2020-11-05 06:17:30,25.769583,-80.33329499999998,0.218, W Flagler St,Miami,Miami-Dade,FL,US/Eastern,KMIA,78.0,78.0,68.0,30.13,10.0,ENE,15.0,0.0,Light Rain,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,16.908333333333335,Long
2,2020-10-11 15:18:30,2020-10-11 23:09:00,40.84609,-73.930366,0.722,I-95 S,New York,New York,NY,US/Eastern,KNYC,66.0,66.0,56.0,30.03,10.0,VAR,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,7.841666666666667,Long
2,2021-03-04 01:14:30,2021-03-04 21:37:54,25.890318,-80.163545,0.074, Biscayne Blvd,North Miami,Miami-Dade,FL,US/Eastern,KOPF,64.0,64.0,78.0,29.98,10.0,WNW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,20.39,Long
2,2021-04-08 06:05:00,2021-04-08 13:47:58,42.161151,-88.050543,0.311, N Rand Rd,Kildeer,Lake,IL,US/Central,KPWK,64.0,64.0,72.0,28.91,10.0,SE,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,7.716111111111111,Long
2,2021-04-09 05:32:30,2021-04-09 16:38:11,28.416482,-81.404767,0.934, S Orange Blossom Trl,Orlando,Orange,FL,US/Eastern,KMCO,62.0,62.0,90.0,29.9,10.0,SSE,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,11.094722222222222,Long
2,2021-04-30 10:28:30,2021-04-30 19:52:30,33.86612,-117.765042,4.315,CA-91 E,Anaheim,Orange,CA,US/Pacific,KAJO,87.0,87.0,21.0,29.49,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,9.4,Long
2,2022-12-15 18:46:27,2022-12-16 02:08:46,34.875945,-82.323973,0.072, E North St,Greenville,Greenville,SC,US/Eastern,KGMU,47.0,47.0,86.0,28.68,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,7.371944444444445,Long
2,2021-08-08 00:27:49,2021-08-08 16:45:00,42.97146677950396,-118.0638349050614,3.26,Steens Hwy,Jordan Valley,Malheur,OR,US/Mountain,KMAN,75.0,75.0,36.0,27.11,10.0,ESE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,16.28638888888889,Long
2,2022-12-23 19:47:36,2022-12-24 09:00:00,41.703007,-85.817093,1.463, State Road 15,Bristol,Elkhart,IN,US/Eastern,KEKM,-3.0,-29.0,91.0,28.97,2.0,WSW,26.0,0.0,Blowing Snow / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,13.206666666666667,Long
2,2020-09-25 15:17:00,2020-09-26 02:02:30,33.724855,-117.83571299999998,0.635,CA-55 N,Tustin,Orange,CA,US/Pacific,KSNA,77.0,77.0,60.0,29.85,10.0,SSW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,10.758333333333333,Long
4,2021-02-15 13:42:00,2021-02-16 08:45:00,35.228188,-80.22319,0.03, S Stanly School Rd,Norwood,Stanly,NC,US/Eastern,KVUJ,39.0,34.0,99.0,29.44,1.0,NNE,6.0,0.0,Fog,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,19.05,Long
4,2021-11-21 18:37:51,2021-11-22 08:00:00,43.012659,-88.226561,0.174, N East Ave,Waukesha,Waukesha,WI,US/Central,KUES,30.0,17.0,37.0,29.05,10.0,WNW,23.0,0.0,Fair / Windy,False,False,True,False,False,True,False,False,True,False,False,True,False,Night,13.369166666666667,Long
2,2021-03-04 05:06:00,2021-03-04 19:33:51,40.587798,-111.931898,0.387, W 9000 S,West Jordan,Salt Lake,UT,US/Mountain,KU42,46.0,41.0,40.0,25.59,10.0,SSE,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,14.464166666666667,Long
2,2020-10-31 16:30:00,2020-11-01 04:31:00,32.801929,-96.829786,1.293,I-35E S,Dallas,Dallas,TX,US/Central,KDAL,71.0,71.0,35.0,29.56,10.0,S,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,12.016666666666667,Long
2,2020-10-02 17:53:00,2020-10-03 00:30:00,38.661685,-77.27645,0.884,I-95 N,Woodbridge,Prince William,VA,US/Eastern,KDAA,65.0,65.0,47.0,29.97,10.0,NW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,6.616666666666666,Long
2,2019-12-07 23:01:00,2019-12-08 22:08:04,34.49568,-118.62353,6.278,Golden State Fwy N,Castaic,Los Angeles,CA,US/Pacific,K3A6,58.0,58.0,90.0,29.23,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,23.11777777777778,Long
2,2022-10-17 10:15:00,2022-10-17 18:55:30,33.990527,-118.070066,4.416,I-605 S,Whittier,Los Angeles,CA,US/Pacific,KEMT,66.0,66.0,75.0,29.92,8.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,8.675,Long
2,2021-02-21 23:07:00,2021-02-22 05:13:30,41.263112,-95.939064,0.608,I-480 W,Omaha,Douglas,NE,US/Central,KOMA,27.0,27.0,89.0,28.9,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,6.108333333333333,Long
2,2022-08-07 11:14:30,2022-08-07 17:16:00,33.322331,-117.483707,8.683,I-5 N,Camp Pendleton,San Diego,CA,US/Pacific,KNFG,82.0,82.0,51.0,29.82,10.0,SSW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,6.025,Long
4,2017-03-14 14:38:25,2017-03-14 20:39:29,41.10766,-76.89854,5.622999999999998, US Route 15,Allenwood,Lycoming,PA,US/Eastern,KIPT,25.0,14.2,78.0,29.62,0.5,WNW,11.5,0.03,Snow,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,6.017777777777778,Long
2,2022-04-13 13:41:00,2022-04-13 20:13:30,34.07229,-118.056271,8.906,I-10 E,El Monte,Los Angeles,CA,US/Pacific,KEMT,71.0,71.0,16.0,29.99,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,6.541666666666667,Long
2,2022-11-10 08:17:00,2022-11-10 21:34:21,29.695598,-95.299625,0.999,I-610 E,Houston,Harris,TX,US/Central,KHOU,71.0,71.0,84.0,29.92,10.0,ESE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,13.289166666666667,Long
2,2020-12-22 12:53:00,2020-12-23 00:45:51,27.388215,-82.472693,0.545, University Pkwy,Sarasota,Sarasota,FL,US/Eastern,KSRQ,68.0,68.0,40.0,30.17,10.0,ENE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,11.880833333333333,Long
2,2021-12-18 16:36:56,2021-12-19 00:36:56,46.064592,-123.915935,1.93, Highway 101,Warrenton,Clatsop,OR,US/Pacific,KAST,43.0,39.0,89.0,29.91,6.0,SSW,6.0,0.15,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,8.0,Long
2,2020-10-08 08:58:34,2020-10-08 15:14:34,40.422496,-74.30418399999998,0.028, US Highway 9,Old Bridge,Middlesex,NJ,US/Eastern,KLDJ,56.0,56.0,58.0,29.95,10.0,NW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,6.266666666666667,Long
2,2022-10-03 16:09:18,2022-10-03 23:35:12,40.606779,-74.03284599999998,0.7809999999999999,Belt Pkwy E,Brooklyn,Kings,NY,US/Eastern,KJRB,49.0,45.0,80.0,30.1,10.0,NE,10.0,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,7.431666666666667,Long
2,2020-11-18 12:40:00,2020-11-18 23:12:00,25.924579,-80.295461,0.159, NW 167th St,Hialeah,Miami-Dade,FL,US/Eastern,KOPF,79.0,79.0,50.0,30.18,10.0,NE,21.0,0.0,Partly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,10.533333333333333,Long
4,2022-12-02 02:11:00,2022-12-02 10:29:00,41.639132,-87.506259,2.264,I-90 E,Hammond,Lake,IN,US/Central,KIGQ,36.0,28.0,53.0,29.49,10.0,SSW,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,8.3,Long
2,2021-03-02 11:40:00,2021-03-02 22:37:30,25.844905,-80.206903,2.411,I-95 N,Miami,Miami-Dade,FL,US/Eastern,KOPF,81.0,81.0,60.0,30.06,10.0,S,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,10.958333333333334,Long
2,2021-12-17 11:43:00,2021-12-17 20:12:00,37.567202,-121.897628,0.737,I-680 N,Sunol,Alameda,CA,US/Pacific,KLVK,51.0,51.0,66.0,29.84,10.0,ENE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,8.483333333333333,Long
2,2021-02-10 18:35:30,2021-02-11 04:08:30,33.741969,-117.837133,2.945,I-5 N,Tustin,Orange,CA,US/Pacific,KSNA,57.0,57.0,74.0,29.97,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,9.55,Long
2,2020-12-21 13:28:30,2020-12-22 02:00:28,27.857878000000003,-82.326735,0.093, US Highway 301 S,Riverview,Hillsborough,FL,US/Eastern,KTPF,68.0,68.0,56.0,30.07,10.0,WNW,8.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,12.532777777777778,Long
2,2022-07-27 06:10:00,2022-07-27 20:14:00,34.030352,-118.432679,15.106,I-405 N,Los Angeles,Los Angeles,CA,US/Pacific,KSMO,64.0,64.0,84.0,29.78,10.0,SW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,14.066666666666666,Long
2,2023-01-16 21:25:00,2023-01-17 03:30:00,34.860585,-84.004611,0.16,Kiutuestia Creek Rd,Blairsville,Union,GA,US/Eastern,KDZJ,42.0,42.0,73.0,28.2,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,6.083333333333333,Long
2,2020-12-23 14:22:30,2020-12-24 02:06:12,28.564459000000006,-81.20724200000002,0.191, N Alafaya Trl,Orlando,Orange,FL,US/Eastern,KORL,74.0,74.0,52.0,30.06,10.0,E,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,11.728333333333333,Long
2,2020-11-14 22:11:39,2020-11-15 06:11:39,46.058539,-123.262621,1.4340000000000002, Highway 47,Clatskanie,Columbia,OR,US/Pacific,KKLS,47.0,41.0,90.0,29.76,10.0,SSE,15.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,8.0,Long
2,2021-10-14 11:21:30,2021-10-14 21:41:30,34.046279,-118.215187,9.848,Golden State Fwy S,Los Angeles,Los Angeles,CA,US/Pacific,KCQT,71.0,71.0,22.0,29.81,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,10.333333333333334,Long
2,2021-09-09 10:38:00,2021-09-09 19:35:30,44.774640798355215,-116.07730507795296,2.004, Highway 55,Mccall,Valley,ID,US/Mountain,KMYL,64.0,64.0,45.0,25.03,5.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,8.958333333333334,Long
2,2021-11-20 08:22:30,2021-11-20 14:52:30,39.121162,-94.491989,3.182,I-435 N,Kansas City,Jackson,MO,US/Central,KMKC,41.0,38.0,55.0,29.29,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,6.5,Long
2,2021-03-08 06:15:00,2021-03-08 14:55:39,36.205822,-86.767643,0.363, E Trinity Ln,Nashville,Davidson,TN,US/Central,KBNA,31.0,31.0,79.0,29.88,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,8.6775,Long
2,2021-01-30 05:32:30,2021-01-30 11:41:37,37.331673,-77.442412,0.025, Happy Hill Rd,Chester,Chesterfield,VA,US/Eastern,KFCI,12.0,12.0,92.0,30.11,10.0,WNW,3.0,0.01,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,6.151944444444444,Long
2,2021-08-26 08:58:29,2021-08-26 17:17:22,45.566804,-106.100647,0.334,US Highway 212,Otter,Powder River,MT,US/Mountain,KSHR,66.0,66.0,56.0,25.89,10.0,S,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,8.314722222222223,Long
2,2020-11-24 18:51:40,2020-11-25 03:37:11,34.837767,-82.289659,4.737,I-85 S,Greenville,Greenville,SC,US/Eastern,KGMU,49.0,47.0,52.0,29.2,10.0,NE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,8.758611111111112,Long
2,2022-11-10 03:10:00,2022-11-10 18:45:00,29.774381,-95.317383,1.431,I-10 W,Houston,Harris,TX,US/Central,KMCJ,68.0,68.0,96.0,29.92,7.0,ESE,3.0,0.0,Shallow Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,15.583333333333334,Long
2,2021-02-17 05:01:00,2021-02-17 16:43:12,25.891254,-80.186559,0.073, NE 6th Ave,North Miami,Miami-Dade,FL,US/Eastern,KOPF,73.0,73.0,90.0,30.03,10.0,SE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,11.703333333333333,Long
2,2021-04-01 05:15:30,2021-04-01 20:17:47,25.926037,-80.18815500000002,0.185, NE 6th Ave,Miami,Miami-Dade,FL,US/Eastern,KHWO,71.0,71.0,90.0,30.02,10.0,NNW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,15.038055555555555,Long
2,2021-11-13 11:57:30,2021-11-13 20:26:30,33.462361,-117.136215,1.329,Escondido Fwy N,Temecula,Riverside,CA,US/Pacific,KF70,86.0,86.0,11.0,28.64,10.0,N,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,8.483333333333333,Long
2,2021-02-21 06:43:00,2021-02-21 18:08:29,38.775159,-77.687815,0.333, Lee Hwy,Warrenton,Fauquier,VA,US/Eastern,KHWY,17.0,17.0,86.0,30.21,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,11.424722222222222,Long
4,2020-12-07 02:10:00,2020-12-08 00:45:00,47.825921,-121.61907,1.051, State Route 2,Gold Bar,Snohomish,WA,US/Pacific,KPAE,46.0,42.0,79.0,29.72,10.0,SSE,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,22.583333333333332,Long
2,2021-01-26 16:17:33,2021-01-27 02:45:32,25.686308,-80.41669,0.1369999999999999, SW 137th Ave,Miami,Miami-Dade,FL,US/Eastern,KTMB,82.0,82.0,58.0,30.0,10.0,SE,10.0,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,False,False,Day,10.466388888888888,Long
2,2021-03-30 04:36:00,2021-03-30 17:30:13,35.38337199999999,-119.062853,0.179, Rosedale Hwy,Bakersfield,Kern,CA,US/Pacific,KBFL,54.0,54.0,57.0,29.44,10.0,E,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,12.903611111111111,Long
2,2020-10-30 12:30:30,2020-10-31 00:15:30,34.01615,-118.054732,4.541,I-605 N,Whittier,Los Angeles,CA,US/Pacific,KEMT,83.0,83.0,26.0,29.86,8.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,11.75,Long
2,2021-01-15 13:40:00,2021-01-16 00:50:00,36.738399,-119.849177,0.955,CA-180 W,Fresno,Fresno,CA,US/Pacific,KFAT,66.0,66.0,50.0,29.89,5.0,NW,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,11.166666666666666,Long
2,2022-04-28 11:24:30,2022-04-28 18:54:56,36.181826,-86.799656,1.411,I-65 N,Nashville,Davidson,TN,US/Central,KBNA,73.0,73.0,28.0,29.52,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,7.5072222222222225,Long
2,2021-04-07 06:41:00,2021-04-07 20:32:23,35.199834,-80.7261,0.187, E W.T. Harris Blvd,Charlotte,Mecklenburg,NC,US/Eastern,KEQY,53.0,53.0,69.0,29.29,10.0,WSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,13.856388888888889,Long
4,2021-04-22 05:07:00,2021-04-22 16:02:15,42.24684119204403,-84.7530090804827,0.3670000000000001, N Superior St,Albion,Calhoun,MI,US/Eastern,KRMY,25.0,25.0,75.0,29.04,10.0,CALM,0.0,0.0,Partly Cloudy,True,False,False,False,False,False,False,False,False,False,False,True,False,Night,10.920833333333333,Long
2,2021-04-09 06:58:00,2021-04-09 22:03:00,30.42923,-91.057617,0.094, Mead Rd,Baton Rouge,East Baton Rouge,LA,US/Central,KBTR,72.0,72.0,93.0,29.75,4.0,SE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,15.083333333333334,Long
2,2020-11-02 13:41:00,2020-11-03 01:18:04,40.076029,-75.159033,0.161, Ogontz Ave,Wyncote,Montgomery,PA,US/Eastern,KLOM,46.0,39.0,31.0,29.6,10.0,NW,15.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,11.617777777777778,Long
2,2022-01-16 20:40:42,2022-01-17 19:45:00,38.85182976704191,-81.72878622969756,2.938,US-33,Ripley,Jackson,WV,US/Eastern,K3I2,31.0,25.0,100.0,28.7,1.0,NNE,7.0,0.06,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,23.071666666666665,Long
2,2020-12-09 10:17:00,2020-12-09 18:45:00,35.888533,-80.248379,0.107, Salem Rd,Lexington,Davidson,NC,US/Eastern,KEXX,38.0,32.0,59.0,29.24,10.0,SW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,8.466666666666667,Long
2,2021-03-24 03:07:30,2021-03-24 15:33:09,25.883468,-80.122384,0.254, Collins Ave,Surfside,Miami-Dade,FL,US/Eastern,KOPF,63.0,63.0,75.0,29.99,10.0,W,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,12.4275,Long
2,2021-06-05 10:21:30,2021-06-05 16:50:50,25.782307,-80.23074,0.997,Dolphin Expy E,Miami,Miami-Dade,FL,US/Eastern,KMIA,83.0,83.0,72.0,30.07,10.0,SE,13.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,6.488888888888889,Long
2,2021-01-15 14:14:30,2021-01-16 01:53:47,30.461093,-87.299797,0.129, W Michigan Ave,Pensacola,Escambia,FL,US/Central,KPNS,45.0,41.0,40.0,29.8,10.0,WNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,11.654722222222222,Long
2,2020-11-17 06:38:30,2020-11-17 14:02:30,35.606828,-83.00895,4.243,I-40 W,Waynesville,Haywood,NC,US/Eastern,KAVL,29.0,29.0,92.0,27.9,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,7.4,Long
2,2021-03-26 02:31:00,2021-03-26 14:24:06,33.157758,-87.548965,0.579, Highway 69 S,Tuscaloosa,Tuscaloosa,AL,US/Central,KTCL,66.0,66.0,81.0,29.77,10.0,N,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,11.885,Long
2,2020-10-21 11:52:30,2020-10-22 01:33:30,44.85895900000001,-93.328394,1.4780000000000002,I-494 E,Minneapolis,Hennepin,MN,US/Central,KMSP,34.0,28.0,73.0,29.29,10.0,W,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,13.683333333333334,Long
3,2020-01-28 11:25:00,2020-01-28 17:56:51,39.29484,-120.67598,4.204,I-80 E,Emigrant Gap,Placer,CA,US/Pacific,KBLU,36.0,36.0,97.0,24.96,2.0,VAR,3.0,0.03,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,6.530833333333334,Long
2,2022-02-25 12:27:00,2022-02-25 19:05:00,37.711196,-121.084856,8.302,CA-99 S,Salida,Stanislaus,CA,US/Pacific,KMOD,56.0,56.0,32.0,30.16,10.0,N,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,6.633333333333334,Long
2,2022-11-03 10:25:00,2022-11-03 21:25:26,40.726035,-73.903086,9.587,Long Island Expy E,Maspeth,Queens,NY,US/Eastern,KLGA,60.0,60.0,69.0,30.39,10.0,NNE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,11.007222222222222,Long
2,2021-07-25 10:38:43,2021-07-25 17:05:01,40.738229,-73.796392,6.023,Long Island Expy E,Fresh Meadows,Queens,NY,US/Eastern,KLGA,74.0,74.0,76.0,29.9,10.0,S,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,6.4383333333333335,Long
2,2022-12-09 12:32:00,2022-12-09 19:27:00,34.04507518,-118.4451592,0.7,I-405,Los Angeles,Los Angeles,CA,US/Pacific,KSMO,60.0,60.0,53.0,29.93,10.0,SSW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,6.916666666666667,Long
2,2021-06-24 18:03:22,2021-06-25 02:48:22,34.224418,-87.451965,0.253, Highway 195,Double Springs,Winston,AL,US/Central,K1M4,83.0,83.0,69.0,29.11,10.0,SSE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,8.75,Long
2,2021-01-04 12:42:30,2021-01-05 02:22:56,25.863876,-80.31479399999998,0.203, W 46th St,Hialeah,Miami-Dade,FL,US/Eastern,KOPF,69.0,69.0,51.0,30.01,10.0,NNW,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,13.67388888888889,Long
2,2021-01-07 11:52:00,2021-01-07 19:08:05,28.073774,-82.739078,0.463, US Highway 19 N,Palm Harbor,Pinellas,FL,US/Eastern,KPIE,68.0,68.0,59.0,29.98,10.0,SE,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,7.268055555555556,Long
2,2020-12-07 14:03:00,2020-12-08 01:47:18,25.901102,-80.23555400000002,0.545, NW 22nd Ave,Opa Locka,Miami-Dade,FL,US/Eastern,KOPF,75.0,75.0,69.0,29.77,10.0,W,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,11.738333333333333,Long
2,2022-08-13 09:33:30,2022-08-13 21:48:30,38.248842,-77.507699,6.707999999999998,I-95 N,Fredericksburg,Spotsylvania,VA,US/Eastern,KEZF,71.0,71.0,52.0,30.06,10.0,N,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,12.25,Long
2,2021-12-24 15:49:00,2021-12-25 00:44:00,47.612951,-122.302708,0.084, 23rd Ave,Seattle,King,WA,US/Pacific,KBFI,40.0,34.0,86.0,29.28,10.0,SSE,9.0,0.0,Cloudy,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,8.916666666666666,Long
2,2022-02-18 11:48:30,2022-02-18 19:13:30,38.120544,-122.565371,4.606,Redwood Hwy S,Novato,Marin,CA,US/Pacific,KDVO,61.0,61.0,52.0,30.19,10.0,SSE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,7.416666666666667,Long
2,2022-10-11 18:48:00,2022-10-12 01:17:22,30.398873,-97.850391,0.091, Ranch Road 2222,Austin,Travis,TX,US/Central,KATT,85.0,85.0,40.0,29.24,10.0,VAR,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,6.489444444444445,Long
2,2021-05-23 19:55:30,2021-05-24 18:46:16,25.733317,-80.329815,0.423, Bird Rd,Miami,Miami-Dade,FL,US/Eastern,KMIA,78.0,78.0,58.0,30.11,10.0,ENE,12.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,22.84611111111111,Long
2,2021-01-30 08:06:38,2021-01-30 22:06:34,35.774998,-78.656594,0.013,Hunt Dr,Raleigh,Wake,NC,US/Eastern,KRDU,22.0,22.0,85.0,29.95,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,13.998888888888889,Long
2,2022-07-29 11:40:22,2022-07-29 19:40:00,40.741065,-74.12338199999998,0.314,New Jersey Tpke S,Newark,Essex,NJ,US/Eastern,KEWR,87.0,87.0,41.0,29.9,10.0,W,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,7.993888888888889,Long
2,2020-10-07 11:53:30,2020-10-07 20:09:30,34.053044,-118.228279,3.663,Santa Ana Fwy N,Los Angeles,Los Angeles,CA,US/Pacific,KCQT,78.0,78.0,54.0,29.71,5.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,8.266666666666667,Long
2,2020-12-31 10:34:57,2020-12-31 19:35:10,37.987872,-112.734236,0.202,I-15 S,Paragonah,Iron,UT,US/Mountain,KCDC,24.0,24.0,81.0,24.41,4.0,N,3.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,9.00361111111111,Long
2,2021-03-31 05:53:30,2021-03-31 12:18:43,25.828873,-80.32168100000001,2.319,Palmetto Expy N,Miami,Miami-Dade,FL,US/Eastern,KMIA,78.0,78.0,79.0,30.09,10.0,ESE,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,6.420277777777778,Long
2,2021-05-05 05:02:30,2021-05-05 13:54:03,35.72485800000001,-78.847833,1.089, E Williams St,Apex,Wake,NC,US/Eastern,KTTA,63.0,63.0,100.0,29.45,10.0,ESE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,8.859166666666667,Long
2,2021-09-29 15:27:00,2021-09-29 22:52:00,40.15589833240434,-74.71766352617875,1.492,I-295,Trenton,Mercer,NJ,US/Eastern,KTTN,68.0,68.0,43.0,29.74,10.0,NNW,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,7.416666666666667,Long
