Severity,Start_Lat,Start_Lng,Distance(mi),Timezone,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset,Clearance_Time(hr),Clearance_Class,Weather_Simplified,State_Other,Road_Type,Population,County_Other,Month,CT_Transformed
2,45.525717,-122.660255,3.603,Pacific,43.0,37.0,86.0,29.66,3.0,SE,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,7.758333333333334,Long,Rain,OR,Highway,652522,Multnomah,Dec,1.4864583825053004
2,33.918997999999995,-118.196151,0.638,Pacific,76.0,76.0,60.0,29.83,10.0,S,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,6.156666666666666,Long,Cloudy,CA,Highway,67238,Los Angeles,Aug,1.3932483224648113
2,25.627652,-80.341551,0.092,Eastern,82.0,82.0,58.0,30.0,10.0,SE,10.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Day,12.2375,Long,Fair,FL,Highway,442244,Miami-Dade,Jan,1.6565174167617542
2,30.451799,-91.30131,9.83,Central,45.0,40.0,86.0,30.31,10.0,N,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,9.056944444444444,Long,Cloudy,LA,Highway,4941,West Baton Rouge,Feb,1.5463287399957844
2,25.626174,-80.415521,0.092,Eastern,80.0,80.0,43.0,30.03,10.0,WNW,7.0,0.0,False,False,True,False,False,False,False,True,False,False,False,Day,7.8575,Long,Fair,FL,Street,442244,Miami-Dade,Jan,1.4914504521261858
2,40.801713,-73.91686,0.512,Eastern,24.0,9.0,42.0,30.03,10.0,NNW,21.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,10.261944444444444,Long,Windy,NY,Other,1472645,Bronx,Jan,1.5930820698984443
2,25.929694,-80.12652299999998,0.237,Eastern,64.0,64.0,38.0,30.16,10.0,WNW,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,6.676944444444445,Long,Fair,FL,Boulevard,43669,Miami-Dade,Dec,1.4264376262773268
2,27.949692,-82.352369,0.108,Eastern,70.0,70.0,83.0,30.01,2.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,9.345833333333331,Long,Fog,FL,Drive,385288,Hillsborough,Apr,1.5582152541947853
3,32.227299,-108.98645,1.7400000095367432,Mountain,78.0,78.0,23.0,24.58,10.0,S,13.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,10.251111111111111,Long,Cloudy,NM,Highway,2331,Other,May,1.5926927433121998
2,40.002077,-75.22466999999997,0.23,Eastern,67.0,67.0,61.0,30.24,10.0,SSW,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,13.27361111111111,Long,Cloudy,PA,Avenue,1603794,Philadelphia,Sep,1.684809769639364
2,25.846986,-80.211189,0.163,Eastern,78.0,78.0,87.0,29.94,10.0,ESE,5.0,0.01,False,False,True,False,False,False,False,True,True,False,False,Day,12.756666666666666,Long,Rain,FL,Avenue,442244,Miami-Dade,Oct,1.671059937661586
2,28.553154,-81.375148,0.406,Eastern,53.0,53.0,35.0,29.97,10.0,NW,8.0,0.0,False,False,True,False,False,False,False,False,True,False,False,Day,12.988611111111112,Long,Fair,FL,Avenue,307785,Orange,Feb,1.6773155695091284
2,33.974727,-118.236269,0.143,Pacific,67.0,67.0,28.0,29.7,10.0,VAR,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,8.344444444444445,Long,Fair,CA,Avenue,3899449,Los Angeles,Dec,1.5148942224125663
2,34.752616,-86.747294,0.418,Central,47.0,47.0,47.0,29.62,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,10.185,Long,Fair,AL,Highway,56976,Madison,Dec,1.5903056406516805
2,28.261413,-81.62002,0.327,Eastern,69.0,69.0,93.0,30.07,10.0,ENE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,14.676388888888887,Long,Cloudy,FL,Boulevard,388661,Osceola,Mar,1.71890991645912
2,39.655851,-79.773166,0.175,Eastern,64.0,64.0,80.0,28.44,5.0,WSW,5.0,0.03,False,False,False,False,False,False,False,False,False,False,False,Day,8.38111111111111,Long,Rain,WV,Highway,34215,Other,Sep,1.5165914107906797
2,25.869345000000006,-80.205225,0.292,Eastern,55.0,55.0,74.0,30.26,10.0,N,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,13.210555555555556,Long,Fair,FL,Street,442244,Miami-Dade,Mar,1.6831695056416953
2,25.685034,-80.428354,0.125,Eastern,80.0,80.0,79.0,29.97,10.0,ENE,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,16.55388888888889,Long,Cloudy,FL,Street,442244,Miami-Dade,Oct,1.7584987737675295
2,39.112523,-120.501135,0.139,Pacific,90.0,90.0,16.0,28.36,10.0,W,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,13.21,Long,Fair,CA,Other,404752,Placer,Jul,1.6831550095589605
2,27.462303,-82.570142,0.19,Eastern,67.0,67.0,70.0,30.06,10.0,ENE,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,13.6025,Long,Fair,FL,Road,55713,Manatee,May,1.693206595462677
2,33.928253999999995,-118.295905,5.702000000000001,Pacific,84.0,84.0,53.0,29.86,10.0,W,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,6.383333333333334,Long,Fair,CA,Highway,3899449,Los Angeles,Aug,1.4081023958656231
2,25.89866,-80.382801,0.294,Eastern,83.0,83.0,58.0,29.89,10.0,WSW,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,12.849722222222224,Long,Cloudy,FL,Road,442244,Miami-Dade,Nov,1.673586964888984
2,38.639432,-120.654504,0.017,Pacific,54.0,54.0,100.0,27.28,10.0,SE,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,11.819444444444445,Long,Cloudy,CA,Road,191185,El Dorado,Jun,1.6442253845425325
2,25.868632,-80.20792800000002,3.6,Eastern,69.0,69.0,63.0,30.21,10.0,NE,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,6.049166666666666,Long,Cloudy,FL,Street,442244,Miami-Dade,Dec,1.3859756337337965
2,37.903896,-122.569642,0.018,Pacific,54.0,54.0,88.0,30.06,8.0,SSE,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,10.387222222222222,Long,Cloudy,CA,Avenue,14231,Marin,Jan,1.5975472273763023
2,39.732345,-75.311225,1.582,Eastern,51.0,51.0,74.0,30.07,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,6.229444444444445,Long,Cloudy,NJ,Other,302270,Gloucester,Nov,1.398087302350366
2,28.332659000000003,-81.563461,1.098,Eastern,92.0,92.0,54.0,30.02,10.0,SSW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,6.371944444444445,Long,Fair,FL,Highway,79191,Osceola,Jul,1.407371066664834
3,29.963722,-95.418633,0.0,Central,80.0,80.0,90.0,29.87,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,6.843611111111112,Long,Cloudy,TX,Highway,2300351,Harris,Jul,1.4364224020712877
2,35.844561,-78.68037699999998,0.124,Eastern,54.0,54.0,55.0,29.42,10.0,VAR,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,14.251666666666669,Long,Fair,NC,Road,467911,Wake,Jan,1.7090419955978216
2,40.750881,-73.897408,4.133,Eastern,63.0,63.0,87.0,29.98,10.0,S,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,14.606944444444444,Long,Cloudy,NY,Other,2405424,Queens,Oct,1.7173217351379804
2,25.602323,-80.35254300000003,0.465,Eastern,80.0,80.0,74.0,30.09,10.0,E,15.0,0.0,False,False,True,False,False,False,False,False,True,False,False,Day,12.731666666666667,Long,Cloudy,FL,Highway,442244,Miami-Dade,Nov,1.6703770298281628
2,34.046147,-118.269339,1.365,Pacific,59.0,59.0,72.0,29.73,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Day,11.066666666666666,Long,Fair,CA,Other,3899449,Los Angeles,Dec,1.62064003872241
2,25.628685,-80.349837,0.5720000000000001,Eastern,64.0,64.0,72.0,30.19,10.0,N,12.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Day,12.59027777777778,Long,Fair,FL,Avenue,442244,Miami-Dade,Dec,1.6664824015952746
2,33.16855073,-87.55656123,2.854,Central,42.0,36.0,70.0,29.98,10.0,NNW,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,7.266666666666667,Long,Cloudy,AL,Highway,100987,Tuscaloosa,Jan,1.4605088299132938
2,36.959224,-121.981294,0.046,Pacific,56.0,56.0,77.0,29.83,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,Day,7.640833333333333,Long,Cloudy,CA,Drive,64230,Santa Cruz,Jul,1.4804419362679022
2,33.868457,-118.002358,0.46,Pacific,65.0,65.0,50.0,30.06,10.0,WNW,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,7.2675,Long,Fair,CA,Highway,84024,Orange,Dec,1.4605545950885268
2,28.640488,-81.42737,0.498,Eastern,78.0,78.0,64.0,29.75,10.0,S,14.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Day,13.783333333333331,Long,Fair,FL,Boulevard,46254,Seminole,Dec,1.697713544125292
2,39.976952,-76.69459599999998,0.443,Eastern,40.0,36.0,53.0,29.24,10.0,WSW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,9.758333333333333,Long,Cloudy,PA,Road,44793,York,Dec,1.5744193279787992
2,30.268703,-97.748751,0.201,Central,60.0,60.0,69.0,29.39,10.0,VAR,3.0,0.0,True,False,True,False,False,False,False,True,False,False,True,Night,9.116666666666667,Long,Fair,TX,Street,961899,Travis,May,1.548824218854707
2,33.673526,-117.885872,3.505,Pacific,58.0,58.0,72.0,29.84,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,9.291666666666666,Long,Cloudy,CA,Other,112187,Orange,Apr,1.5560215139607982
2,33.879365,-117.554288,3.683,Pacific,61.0,61.0,83.0,29.41,10.0,W,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,10.116666666666667,Long,Fair,CA,Other,157043,Riverside,Oct,1.5878178406585484
2,38.931068,-77.213903,0.755,Eastern,63.0,63.0,34.0,30.32,10.0,NE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,6.875,Long,Fair,VA,Other,1150292,Fairfax County,Mar,1.4382702817571151
2,41.408956,-81.632368,0.145,Eastern,46.0,39.0,61.0,30.09,10.0,SSE,17.3,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,6.833333333333333,Long,Rain,OH,Highway,372626,Cuyahoga,Dec,1.4358151348895845
2,35.064664,-80.77159499999998,0.133,Eastern,65.0,65.0,24.0,29.5,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,9.35138888888889,Long,Fair,NC,Parkway,874687,Mecklenburg,Nov,1.5584393609021299
2,33.435026,-117.141092,5.636,Pacific,66.0,66.0,11.0,28.64,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,9.766666666666667,Long,Fair,CA,Highway,109990,Riverside,Dec,1.5747378565152346
2,40.696048,-73.974436,2.79,Eastern,73.0,73.0,81.0,29.67,10.0,VAR,6.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Day,13.778611111111111,Long,Fair,NY,Other,2736296,Kings,Jul,1.6975968157208998
2,39.31353449802726,-120.47177195491564,4.158,Pacific,37.0,31.0,70.0,24.22,10.0,WNW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,8.666666666666666,Long,Cloudy,CA,Highway,404752,Placer,Mar,1.529504253746362
2,28.57136400000001,-81.40668199999998,0.16,Eastern,53.0,53.0,35.0,30.05,10.0,NNW,9.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Day,11.220277777777778,Long,Fair,FL,Street,307785,Orange,Dec,1.625614341913603
2,34.908939000000004,-91.196554,12.883,Central,45.0,41.0,60.0,29.94,10.0,SE,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,8.786944444444444,Long,Fair,AR,Highway,2700,Monroe,Dec,1.5347874162845578
2,40.336815,-79.948931,0.623,Eastern,29.0,24.0,92.0,28.47,1.0,E,5.0,0.01,False,False,False,False,False,False,False,False,False,False,True,Night,8.010277777777778,Long,Snow,PA,Drive,302960,Allegheny,Dec,1.4989928946875715
2,34.065163,-118.000245,10.7,Pacific,71.0,71.0,42.0,29.81,10.0,VAR,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,6.616666666666666,Long,Fair,CA,Highway,72191,Los Angeles,Nov,1.4227528432426133
2,33.978486,-118.078208,3.1180000000000003,Pacific,65.0,65.0,32.0,29.98,10.0,WNW,3.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,6.5,Long,Cloudy,CA,Highway,87865,Los Angeles,Dec,1.4155058942830145
2,34.826624,-82.25566500000002,0.523,Eastern,45.0,39.0,36.0,28.88,10.0,W,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,10.026666666666667,Long,Fair,SC,Lane,71110,Greenville,Dec,1.5845089827822854
2,42.32868,-121.81779,1.374,Pacific,34.0,26.0,61.0,25.93,10.0,NNW,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,6.158333333333333,Long,Fair,OR,Road,21787,Klamath,Feb,1.393359894227299
2,33.194796999999994,-117.250128,0.0,Pacific,57.0,57.0,39.0,29.5,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,6.888611111111112,Long,Fair,CA,Drive,98732,San Diego,Oct,1.4390684324534804
2,47.988055,-122.182935,3.885,Pacific,55.0,55.0,100.0,29.5,0.25,N,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,19.183333333333334,Long,Fog,WA,Highway,110600,Snohomish,Oct,1.8050966732747142
2,37.404245,-121.487115,0.045,Pacific,59.0,59.0,81.0,29.61,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,7.260833333333333,Long,Fair,CA,Road,87966,Santa Clara,Sep,1.4601882961240122
2,30.533319,-87.27457700000002,0.179,Central,87.0,87.0,55.0,29.81,10.0,W,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,14.518611111111111,Long,Fair,FL,Road,54319,Escambia,Oct,1.7152874832169145
2,41.049284,-73.833566,0.7170000000000001,Eastern,29.0,24.0,75.0,29.6,10.0,W,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,7.056388888888889,Long,Ice,NY,Highway,1004465,Westchester,Jan,1.4487540078916339
2,29.732772,-95.375611,0.016,Central,43.0,38.0,51.0,30.26,10.0,N,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,13.3025,Long,Fair,TX,Highway,2300351,Harris,Dec,1.68555793483324
2,44.878224,-93.436909,2.162,Central,-2.0,-2.0,79.0,29.26,10.0,ESE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,8.241666666666667,Long,Cloudy,MN,Highway,64198,Hennepin,Feb,1.5100877788294316
2,38.474344,-121.417148,0.098,Pacific,46.0,42.0,71.0,30.09,10.0,S,8.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Night,10.47861111111111,Long,Fair,CA,Avenue,524908,Sacramento,Mar,1.6007621622207033
2,37.160927,-93.295408,0.565,Central,59.0,59.0,90.0,28.28,10.0,SSE,20.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,10.041666666666666,Long,Cloudy,MO,Avenue,169149,Greene,Nov,1.5850630307365456
2,33.247737,-103.028514,0.91,Central,65.0,65.0,77.0,26.78,10.0,NNE,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,6.916666666666667,Long,Fair,TX,Road,7691,Other,Sep,1.4407076469058009
2,45.493106,-122.673576,1.3630000000000002,Pacific,45.0,45.0,76.0,30.25,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,7.658333333333333,Long,Cloudy,OR,Highway,652522,Multnomah,Mar,1.4813451047059676
2,47.511177,-121.864329,0.725,Pacific,31.0,25.0,82.0,29.94,0.75,VAR,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,7.141666666666667,Long,Snow,WA,Highway,14106,King,Feb,1.4535714060744316
2,30.408722,-97.678091,0.038,Central,87.0,87.0,26.0,29.33,10.0,SE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,6.267222222222222,Long,Fair,TX,Boulevard,961899,Travis,Sep,1.4005728344343127
2,42.185529,-87.822688,1.104,Central,32.0,21.0,75.0,29.21,10.0,W,17.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,14.401111111111112,Long,Cloudy,IL,Road,30188,Lake,Dec,1.7125567566726239
2,34.818698,-82.2768,0.081,Eastern,38.0,32.0,41.0,29.2,10.0,N,8.0,0.0,False,False,False,False,False,True,False,False,False,False,True,Day,11.424722222222222,Long,Fair,SC,Road,71110,Greenville,Feb,1.6321030729032375
2,34.762214,-118.797484,0.178,Pacific,53.0,53.0,13.0,25.58,10.0,ENE,15.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,7.201944444444444,Long,Fair,CA,Road,10017401,Los Angeles,Dec,1.456934918725774
2,34.087253999999994,-117.650813,1.609,Pacific,67.0,67.0,51.0,28.87,9.0,WSW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,7.408333333333333,Long,Fair,CA,Highway,79040,San Bernardino,Apr,1.4681990815865096
2,37.832767,-122.266602,0.695,Pacific,55.0,55.0,86.0,30.07,10.0,W,5.0,0.0,False,False,False,False,False,False,True,False,False,False,False,Day,9.691666666666666,Long,Cloudy,CA,Other,440679,Alameda,May,1.5718588378096572
2,41.588244,-87.76463100000002,0.094,Central,37.0,32.0,81.0,29.27,10.0,E,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,9.228055555555557,Long,Cloudy,IL,Street,5278969,Cook,Jan,1.5534249351364444
2,28.523304,-81.309574,0.061,Eastern,79.0,79.0,88.0,29.77,10.0,ESE,16.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,14.276666666666667,Long,Cloudy,FL,Road,307785,Orange,Nov,1.709633254628497
2,33.118417,-117.31968700000002,4.151,Pacific,64.0,64.0,67.0,29.63,10.0,WSW,9.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,7.171111111111111,Long,Fair,CA,Highway,114733,San Diego,May,1.4552186709217505
2,34.088203,-117.544844,1.12,Pacific,57.0,57.0,55.0,28.97,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,12.308333333333334,Long,Fair,CA,Highway,174620,San Bernardino,May,1.6585473303173632
2,25.80919,-80.206091,1.476,Eastern,79.0,79.0,64.0,30.05,10.0,S,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,7.767222222222222,Long,Cloudy,FL,Highway,442244,Miami-Dade,Mar,1.4869090129529314
2,34.140745,-118.277731,6.228,Pacific,77.0,77.0,60.0,29.88,5.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,11.375,Long,Fair,CA,Highway,3899449,Los Angeles,Aug,1.630538536632501
2,33.96679,-118.164841,0.106,Pacific,76.0,76.0,54.0,29.51,10.0,VAR,5.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Day,13.774722222222222,Long,Fair,CA,Street,39513,Los Angeles,Nov,1.6975006479645443
4,48.231047,-117.172084,0.506,Pacific,29.0,21.0,85.0,27.91,10.0,S,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,19.375,Long,Cloudy,WA,Highway,2133,Other,Feb,1.808164923592453
2,43.637913,-95.443349,12.751,Central,25.0,8.0,93.0,28.17,2.0,NNW,28.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,11.35,Long,Snow,MN,Highway,508,Jackson,Jan,1.6297486316931031
2,25.926658,-80.293335,0.13,Eastern,77.0,77.0,88.0,30.0,10.0,S,9.0,0.0,False,False,False,False,False,False,False,True,False,False,False,Night,9.663333333333334,Long,Cloudy,FL,Avenue,223122,Miami-Dade,Feb,1.570763977950756
2,40.806894,-73.924426,2.379,Eastern,55.0,55.0,77.0,30.12,10.0,NNE,8.0,0.0,False,False,True,False,True,False,False,False,False,False,True,Day,12.763055555555557,Long,Fair,NY,Other,1472645,Bronx,May,1.6712341850663237
2,33.361921,-111.618595,0.174,Mountain,48.0,46.0,97.0,28.59,10.0,E,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,24.0,Long,Fair,AZ,Avenue,504374,Maricopa,Dec,1.8719853215545847
2,35.103957,-110.998121,0.586,Mountain,42.0,38.0,34.0,23.42,10.0,E,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,10.485,Long,Fair,AZ,Highway,76845,Coconino,Jan,1.6009855988923916
2,29.922742,-81.418224,0.483,Eastern,49.0,49.0,93.0,30.19,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,10.87111111111111,Long,Fair,FL,Road,273423,St. Johns,Apr,1.6141801333281476
2,27.922032,-82.787789,0.364,Eastern,72.0,72.0,97.0,30.03,9.0,S,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,8.106944444444444,Long,Cloudy,FL,Avenue,82681,Pinellas,Mar,1.5036750532711776
2,34.156703,-118.468987,0.7440000000000001,Pacific,62.0,62.0,39.0,29.26,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,8.0425,Long,Fair,CA,Highway,10017401,Los Angeles,Nov,1.5005612519415232
2,42.46204,-73.59238,3.429,Eastern,34.0,27.0,52.0,28.71,10.0,SW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,7.4847222222222225,Long,Cloudy,NY,Highway,61571,Columbia,Dec,1.472272314273595
4,35.20119309408569,-78.67154002152121,3.663,Eastern,56.0,56.0,79.0,29.49,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,6.05,Long,Cloudy,NC,Highway,334730,Cumberland,Apr,1.386032596186566
2,42.45096802691244,-76.63110852204973,1.008,Eastern,63.0,63.0,93.0,28.94,10.0,S,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,9.269166666666669,Long,Rain,NY,Road,32107,Other,Jun,1.555105599570257
2,33.451636,-117.135108,0.977,Pacific,77.0,77.0,5.0,28.63,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,6.3,Long,Fair,CA,Highway,109990,Riverside,Nov,1.4027150601220153
2,34.029636,-118.43211399999998,12.034,Pacific,64.0,64.0,80.0,29.72,10.0,NE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,14.1175,Long,Cloudy,CA,Highway,3899449,Los Angeles,Sep,1.70584600312713
2,35.670772,-80.858441,5.113,Eastern,65.0,65.0,93.0,28.9,10.0,ESE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,6.068055555555556,Long,Cloudy,NC,Highway,186688,Other,Nov,1.3872645157939947
2,40.835132,-73.866582,3.673,Eastern,52.0,52.0,59.0,29.98,10.0,W,12.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Night,9.675,Long,Cloudy,NY,Other,1472645,Bronx,Oct,1.5712152860685284
2,27.447751,-82.573305,0.14,Eastern,68.0,68.0,50.0,30.05,10.0,W,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,13.583333333333334,Long,Fair,FL,Avenue,55713,Manatee,Jan,1.6927244073184102
2,34.300292,-119.302221,0.994,Pacific,63.0,63.0,87.0,29.92,10.0,ENE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,6.201944444444444,Long,Fair,CA,Other,844363,Ventura,Oct,1.3962667312401238
2,43.359546,-124.212203,0.109,Pacific,59.0,59.0,94.0,29.88,8.0,S,16.0,0.0,True,False,False,False,False,False,False,False,True,False,False,Day,8.0,Long,Rain,OR,Avenue,15997,Other,Jan,1.498491021099653
4,40.06262,-76.54956999999997,1.003,Eastern,34.0,28.0,96.0,29.87,2.5,E,6.9,0.02,False,False,False,False,False,False,False,False,False,False,True,Night,6.925,Long,Snow,PA,Avenue,552981,Lancaster,Mar,1.4411930056783182
2,27.875664,-82.34812,4.665,Eastern,73.0,73.0,88.0,29.97,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,11.979444444444445,Long,Cloudy,FL,Highway,1459774,Hillsborough,May,1.64899404423463
2,29.86709,-81.314151,0.5429999999999999,Eastern,69.0,69.0,78.0,30.0,10.0,SSE,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,9.449166666666668,Long,Fair,FL,Road,273423,St. Johns,Apr,1.56235679148387
2,34.085237,-117.636792,4.3210000000000015,Pacific,82.0,82.0,42.0,28.96,10.0,SW,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,6.647777777777778,Long,Fair,CA,Highway,175264,San Bernardino,Jul,1.4246596491174774
2,34.030390999999995,-117.628776,2.7,Pacific,43.0,43.0,58.0,28.88,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,13.866666666666667,Long,Fair,CA,Other,175264,San Bernardino,Feb,1.6997650660689985
2,30.396819,-91.107362,0.532,Central,76.0,76.0,56.0,30.23,10.0,ESE,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,8.751944444444444,Long,Fair,LA,Lane,226926,East Baton Rouge,Nov,1.533259292320777
2,40.7281,-73.83287,5.734,Eastern,65.0,65.0,58.0,29.77,10.0,WNW,12.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Night,15.90972222222222,Long,Cloudy,NY,Other,2405424,Queens,Jun,1.745599187383062
2,44.825533,-123.016114,1.183,Pacific,53.0,53.0,89.0,29.9,7.0,S,17.0,0.09,False,False,False,False,False,False,False,False,False,False,False,Night,8.0,Long,Rain,OR,Highway,175473,Marion,Dec,1.498491021099653
2,40.828003,-73.843476,2.318,Eastern,80.0,80.0,71.0,29.63,10.0,SSE,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,13.433333333333334,Long,Cloudy,NY,Highway,1472645,Bronx,Jul,1.688920449112179
2,33.925042,-118.085273,3.951,Pacific,57.0,57.0,62.0,29.97,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,6.775,Long,Fair,CA,Highway,102766,Los Angeles,Mar,1.4323476261468475
2,25.947289,-80.152018,0.219,Eastern,55.0,55.0,77.0,30.26,10.0,NNW,10.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Night,13.098055555555556,Long,Cloudy,FL,Drive,442244,Miami-Dade,Mar,1.6802180643048343
2,45.367372,-92.901451,0.936,Central,67.0,67.0,100.0,29.28,10.0,S,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,8.919166666666667,Long,Cloudy,MN,Lane,5801,Other,May,1.5404932648518852
2,40.827947,-73.84265400000002,1.74,Eastern,78.0,78.0,71.0,29.72,10.0,WSW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,8.175833333333333,Long,Cloudy,NY,Other,1472645,Bronx,Jun,1.506970298859881
2,39.641605,-75.80482099999998,8.466000000000001,Eastern,50.0,50.0,80.0,30.01,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,8.010555555555555,Long,Fair,MD,Highway,103726,Cecil,Apr,1.4990064479222123
